age_group,employment_status,credit_score,diff_income_to_expenses,debt_to_income_ratio,loan_approval_status
Middle Age,Employed,548,-59.583333333333485,0.36841900159775537,1
Young Adult,Self-Employed,503,-1760.5833333333335,0.7155786015652678,0
Middle Age,Employed,383,-1049.9166666666665,1.0654847344531948,0
Middle Adult,Self-Employed,778,5320.416666666666,0.09435816457663136,1
Middle Age,Unemployed,708,10329.25,0.04085601706250226,0
Young Adult,Self-Employed,433,4395.25,0.18942609487567286,0
Middle Age,Employed,782,4151.083333333334,0.2398629761021377,1
Middle Age,Employed,718,3790.916666666667,0.29206430304910314,0
Middle Adult,Self-Employed,716,7610.583333333334,0.043975018684443375,1
Middle Adult,Employed,702,4878.083333333334,0.20456029653884714,1
Middle Adult,Unemployed,792,1293.833333333333,0.4074254497372908,0
Middle Adult,Employed,821,9331.416666666666,0.17187218757092212,1
Middle Age,Self-Employed,753,3520.75,0.11964924425983615,0
Middle Adult,Self-Employed,848,1176.75,0.274844023346183,1
Middle Age,Self-Employed,842,4800.75,0.011041536779521653,1
Middle Age,Unemployed,847,3280.25,0.01592476919380856,1
Middle Age,Self-Employed,497,2673.666666666667,0.5117594809608403,1
Middle Adult,Employed,790,1505.166666666667,0.3416288730515645,1
Middle Age,Employed,423,3737.583333333333,0.1570534189771526,0
Middle Age,Self-Employed,809,8204.0,0.061954197112814115,1
Middle Age,Unemployed,735,2554.083333333333,0.03985772156901492,1
Middle Adult,Employed,455,748.25,0.8301249081557678,0
Middle Age,Employed,731,735.75,0.04423364075537989,1
Young Adult,Self-Employed,573,-2288.9166666666665,0.029490794493282468,0
Middle Age,Employed,765,5654.833333333333,0.36602889701818564,1
Middle Adult,Employed,339,970.75,0.17507691078349116,0
Middle Adult,Self-Employed,718,5786.5,0.11887487140614002,1
Middle Adult,Unemployed,473,2337.083333333333,0.2215173507559172,0
Middle Age,Employed,834,9198.666666666666,0.1788440409414214,1
Young Adult,Employed,439,-197.33333333333348,0.5919250747678262,0
Middle Adult,Employed,724,-357.08333333333303,0.42826471091182006,1
Middle Adult,Employed,785,7603.0,0.19083640836408364,1
Middle Age,Self-Employed,507,1141.583333333333,0.2417491890778657,0
Middle Adult,Unemployed,707,3844.333333333333,0.4045250689972401,0
Middle Adult,Employed,752,10319.333333333334,0.20359562673236833,1
Middle Age,Unemployed,797,2822.833333333333,0.202563752897859,1
Middle Adult,Self-Employed,741,6892.583333333334,0.11918535236437303,0
Middle Adult,Unemployed,781,-486.16666666666697,0.44824272885176836,0
Middle Adult,Unemployed,817,3554.5,0.21435379012219613,1
Middle Age,Self-Employed,334,-603.4166666666665,0.13996849491622512,0
Middle Age,Self-Employed,747,9393.166666666666,0.11428027027423161,1
Middle Age,Unemployed,817,9814.75,0.12048880856823213,0
Middle Age,Employed,397,1795.3333333333335,0.4034235894527927,0
Middle Adult,Unemployed,368,414.0,0.9513979429233667,0
Middle Adult,Self-Employed,837,5253.083333333334,0.011627396394101994,0
Middle Adult,Self-Employed,742,6089.416666666666,0.08804324324324324,1
Middle Adult,Self-Employed,747,4027.0,0.2745624121630254,1
Middle Adult,Employed,733,7834.166666666666,0.1302264341595603,1
Middle Age,Self-Employed,784,2010.75,0.37159042224020566,1
Middle Age,Employed,849,9069.333333333334,0.17758549931600548,1
Middle Age,Employed,718,4543.0,0.06181753353835183,1
Middle Age,Employed,737,5942.833333333334,0.1056268692760677,0
Young Adult,Self-Employed,425,775.5,0.11424666345071555,0
Middle Adult,Employed,397,2167.25,0.31989818376681783,0
Middle Age,Employed,759,7773.916666666666,0.18562602689822835,1
Middle Adult,Employed,749,8095.166666666666,0.036907490941359165,1
Middle Adult,Employed,755,3192.083333333333,0.2930486039060986,1
Middle Adult,Self-Employed,465,2497.583333333333,0.241567276129933,0
Middle Age,Employed,794,9348.75,0.16677268122599948,1
Middle Adult,Employed,798,5268.75,0.012237841772439834,1
Young Adult,Self-Employed,378,595.1666666666665,0.09403462211231076,0
Middle Adult,Employed,401,1468.9166666666665,0.04711599948842563,0
Early Retirement,Employed,523,134.0,0.20550576184379002,1
Early Retirement,Self-Employed,547,-1558.8333333333335,0.8036229205175601,0
Middle Age,Unemployed,779,11296.583333333334,0.12675322566458502,1
Middle Adult,Self-Employed,842,4091.833333333334,0.2351227944906894,1
Middle Adult,Self-Employed,585,-955.1666666666667,0.7284441338341924,1
Young Adult,Employed,411,-2335.5,0.7874309300312895,0
Middle Adult,Self-Employed,711,6467.333333333333,0.0638336594021566,1
Middle Adult,Employed,846,7352.583333333334,0.023258705557952942,1
Middle Age,Employed,710,5619.916666666666,0.24715379638660087,1
Middle Age,Unemployed,561,2144.333333333333,0.14448916212447713,0
Early Retirement,Employed,536,4245.833333333333,0.35043577345939453,0
Middle Age,Employed,807,361.91666666666697,0.06260222121839903,1
Middle Adult,Employed,821,3065.5,0.042567799519395814,1
Middle Age,Employed,707,6865.666666666667,0.1413349375968676,1
Middle Age,Unemployed,365,1436.166666666667,0.20422325581395348,0
Young Adult,Unemployed,421,666.75,0.5671563311314864,0
Middle Adult,Unemployed,838,2026.916666666667,0.06171908216867139,1
Middle Adult,Employed,719,4090.583333333333,0.26413701267024403,1
Middle Age,Unemployed,788,6917.333333333334,0.11276959253407796,1
Middle Adult,Unemployed,764,9515.75,0.028414087864217317,1
Middle Adult,Employed,432,1364.5,0.17876431194642473,0
Middle Adult,Unemployed,469,2.5,0.4494304110946013,1
Middle Age,Unemployed,429,-556.0833333333335,0.8748123410643709,1
Middle Age,Self-Employed,306,111.16666666666652,0.44571594929905495,0
Middle Adult,Self-Employed,810,7193.5,0.025153257915692347,0
Early Retirement,Employed,527,4454.166666666667,0.23161005370023197,1
Middle Age,Employed,732,6840.083333333333,0.1436349164234545,0
Middle Adult,Unemployed,762,5291.75,0.09626528219728689,1
Middle Age,Unemployed,799,10074.916666666666,0.1807692022840553,1
Early Retirement,Unemployed,590,4062.75,0.37077490319495227,1
Middle Adult,Employed,777,9001.583333333334,0.12031305305384041,1
Middle Adult,Unemployed,733,456.91666666666697,0.09119715326611878,1
Middle Adult,Employed,730,-46.0,0.2902746844840386,1
Middle Adult,Unemployed,731,1930.083333333333,0.17807692855008325,0
Middle Adult,Unemployed,716,8886.833333333334,0.08710299199472103,0
Middle Adult,Self-Employed,845,1280.333333333333,0.13039208134339855,1
Middle Adult,Employed,844,1395.416666666667,0.2857166179615692,1
Middle Adult,Unemployed,721,9691.25,0.09657126908130623,1
Middle Age,Employed,568,4439.833333333333,0.24679721524620912,0
Middle Adult,Employed,734,8654.416666666666,0.22941889139979893,0
Middle Adult,Employed,760,5210.75,0.12913069446706846,1
Middle Adult,Unemployed,807,7134.833333333334,0.15477988066790788,1
Early Retirement,Self-Employed,348,558.416666666667,0.010104655359076146,0
Middle Age,Employed,704,-395.33333333333303,0.009727934198038595,1
Middle Adult,Employed,804,6354.833333333334,0.03568481527036074,1
Middle Adult,Employed,747,1573.333333333333,0.06923461599199873,1
Middle Age,Employed,476,1359.8333333333335,0.6022159906983107,0
Middle Adult,Employed,771,1428.5,0.20987003863716192,1
Early Retirement,Unemployed,319,2337.833333333333,0.26429837046504195,0
Middle Adult,Employed,738,4868.083333333333,0.0768027085081867,1
Middle Adult,Self-Employed,786,11109.833333333334,0.1094028489228826,1
Middle Adult,Self-Employed,768,8858.083333333334,0.058380241402933845,1
Middle Age,Self-Employed,724,4346.666666666666,0.10144345646127934,1
Middle Adult,Self-Employed,796,8710.333333333334,0.019628824611269018,1
Middle Adult,Self-Employed,708,6035.833333333334,0.15017153736999983,1
Middle Adult,Self-Employed,813,934.666666666667,0.08428544375710137,0
Middle Adult,Unemployed,465,1606.1666666666665,0.20787913955319767,1
Middle Age,Employed,772,5539.25,0.22661906449004807,1
Middle Age,Unemployed,754,994.5,0.12646148835694512,1
Middle Age,Employed,332,-3169.416666666667,0.669308390545086,0
Middle Age,Employed,745,8254.583333333334,0.24638528356000475,1
Middle Adult,Employed,728,5373.583333333334,0.0030230130270981798,1
Middle Adult,Employed,376,-1297.4166666666665,0.6449366018596788,0
Middle Adult,Employed,382,4716.666666666667,0.33309842259941225,0
Middle Age,Self-Employed,778,1978.25,0.13039481810217302,1
Young Adult,Unemployed,485,303.4166666666665,0.4185693616120267,0
Middle Age,Self-Employed,740,7572.666666666666,0.1971101639700293,1
Middle Adult,Unemployed,811,4528.916666666666,0.21904938902569343,1
Middle Adult,Employed,756,4938.916666666666,0.2730773165673044,1
Middle Adult,Employed,592,4123.833333333333,0.07110531893564002,0
Middle Adult,Unemployed,818,4828.583333333333,0.03227235696828505,1
Middle Age,Employed,833,6456.25,0.1728333747206357,1
Middle Age,Employed,721,3368.5,0.28442475720765975,1
Middle Adult,Employed,761,1006.5,0.3966956975568386,1
Middle Age,Unemployed,804,6137.333333333334,0.2633405960338269,1
Middle Age,Employed,772,8256.0,0.22476190476190477,1
Middle Age,Self-Employed,800,6723.666666666666,0.20611133875782942,1
Middle Age,Self-Employed,793,6374.416666666667,0.0780594950209616,1
Middle Adult,Self-Employed,724,8196.666666666666,0.10336109915780414,1
Middle Adult,Employed,747,3139.0,0.05153054404491378,1
Middle Adult,Employed,803,6298.583333333333,0.0496619341393234,0
Middle Age,Self-Employed,837,5113.583333333333,0.05153044257767882,1
Middle Age,Unemployed,370,3521.416666666667,0.21993953248285525,0
Middle Age,Self-Employed,750,4674.833333333333,0.3355494084009391,1
Middle Age,Employed,794,3463.833333333333,0.34044828239625347,1
Middle Adult,Employed,745,5903.166666666667,0.030491172800360043,1
Middle Adult,Employed,733,9086.416666666666,0.042026995344475335,1
Middle Adult,Employed,802,8449.166666666666,0.029078289740918,1
Middle Adult,Employed,748,5660.166666666667,0.06722010547298832,1
Middle Adult,Unemployed,826,5508.833333333333,0.36930695545606884,1
Middle Age,Self-Employed,772,5811.5,0.2866736699932468,1
Middle Adult,Employed,726,4518.083333333333,0.30840752043769076,1
Middle Adult,Unemployed,784,7797.833333333334,0.0928484291576229,1
Middle Adult,Unemployed,726,4542.083333333333,0.08866742256967237,1
Middle Age,Employed,740,10465.416666666666,0.08626418360386395,1
Middle Adult,Employed,847,1418.333333333333,0.047586685159500694,1
Middle Age,Employed,742,5281.333333333334,0.12620204647342664,1
Middle Age,Employed,800,6741.916666666666,0.1729594038046676,1
Middle Age,Employed,799,3057.5,0.26901204478824486,0
Middle Age,Self-Employed,387,4432.833333333333,0.14773823796017427,1
Middle Adult,Self-Employed,701,8032.083333333334,0.04080718584330236,1
Middle Adult,Self-Employed,732,6519.333333333334,0.24635644597904205,0
Young Adult,Self-Employed,507,903.166666666667,0.4642961283006642,0
Middle Age,Employed,758,8578.5,0.020169646729962888,1
Middle Age,Unemployed,713,5871.0,0.2276756318695234,1
Middle Age,Employed,329,861.75,0.11892797319932999,0
Middle Age,Employed,505,2532.5,0.2832190662748939,0
Middle Age,Employed,704,3577.666666666667,0.28809534578678364,1
Middle Age,Unemployed,805,5213.333333333333,0.15292213324246037,1
Middle Adult,Unemployed,802,3157.5,0.05491873144637451,1
Middle Age,Employed,741,10649.416666666666,0.019644842807561413,0
Middle Adult,Self-Employed,761,1891.416666666667,0.24944330189348274,0
Middle Adult,Employed,817,7256.916666666666,0.19476018986788846,1
Middle Age,Employed,801,5131.75,0.1737319543962444,1
Middle Age,Unemployed,387,626.5833333333333,1.2266327980367675,0
Middle Adult,Employed,804,6293.416666666667,0.01382331123644456,1
Middle Adult,Unemployed,761,10588.25,0.16508067254821204,1
Middle Age,Self-Employed,362,-1709.5833333333335,0.8446217833834917,0
Young Adult,Employed,314,851.5,0.21754997097122003,0
Middle Adult,Self-Employed,736,7049.333333333334,0.17599407841943607,1
Middle Adult,Unemployed,836,3667.75,0.08490410993539904,1
Middle Adult,Self-Employed,832,8501.0,0.20902910651127732,1
Middle Adult,Employed,771,7177.666666666667,0.0829046992017118,1
Middle Adult,Employed,750,9041.0,0.19226254524112296,1
Middle Adult,Employed,831,7658.166666666666,0.06594297148574287,0
Middle Age,Employed,707,8068.75,0.10076405466583231,1
Middle Adult,Employed,752,8670.583333333334,0.0439927430928505,1
Middle Age,Unemployed,704,7546.416666666666,0.1206772164274204,1
Middle Adult,Employed,727,10780.166666666666,0.0052403096418887594,1
Middle Age,Unemployed,748,8430.416666666666,0.06315663324411777,0
Middle Adult,Self-Employed,758,7509.416666666666,0.08671040428674476,1
Middle Adult,Employed,723,8957.333333333334,0.09226788197126526,1
Young Adult,Self-Employed,301,478.0,0.2324549670055288,0
Middle Adult,Employed,774,3806.583333333333,0.23929471032745592,0
Middle Age,Employed,737,2361.083333333333,0.16220586253781985,1
Middle Age,Employed,575,-524.0833333333335,0.4154921236527301,0
Middle Age,Self-Employed,789,6705.083333333333,0.2126177133283263,1
Middle Age,Unemployed,833,7252.5,0.14869659108437452,1
Middle Age,Employed,775,4702.166666666667,0.058552972741415465,1
Middle Adult,Unemployed,843,5900.833333333334,0.04569887607912693,1
Middle Adult,Employed,835,2773.083333333333,0.1557157351181913,1
Middle Adult,Self-Employed,830,9269.416666666666,0.13898715126623673,1
Middle Adult,Unemployed,795,8438.25,0.06204244172401523,1
Middle Adult,Unemployed,792,2728.0,0.32296705828150196,1
Middle Age,Self-Employed,730,4035.916666666667,0.2012626024686705,1
Middle Adult,Employed,793,2906.166666666667,0.2876092993367452,1
Middle Adult,Unemployed,700,5366.0,0.17741271893734573,1
Middle Adult,Self-Employed,456,-333.5833333333335,0.17883526064371297,0
Middle Adult,Unemployed,766,4922.333333333334,0.20426421102145675,1
Middle Adult,Employed,727,1481.25,0.0030332464257110236,1
Middle Adult,Self-Employed,734,2926.75,0.2524110211313665,1
Middle Adult,Employed,784,8664.833333333334,0.05182297087409732,0
Middle Adult,Employed,774,9222.833333333334,0.06444532846815457,1
Middle Age,Employed,764,-191.41666666666697,0.36337191926839474,1
Middle Age,Employed,772,2441.166666666667,0.38948717249652387,1
Middle Adult,Self-Employed,805,154.33333333333303,0.3338838531264403,1
Middle Age,Employed,783,8194.583333333334,0.15477303913871612,1
Middle Adult,Employed,419,-218.58333333333348,0.03025997093492653,0
Middle Age,Employed,754,6241.583333333334,0.1453522817330553,0
Middle Age,Self-Employed,793,2874.833333333333,0.2377185964110184,1
Middle Adult,Employed,750,3652.666666666667,0.1646164076136647,1
Middle Age,Employed,454,3027.916666666667,0.10818873218636935,0
Middle Age,Self-Employed,735,3709.5,0.33407019585030057,1
Middle Age,Employed,811,262.16666666666697,0.38629843552767473,1
Middle Adult,Unemployed,301,2256.833333333333,0.18976395605803414,0
Early Retirement,Employed,359,-832.3333333333335,0.03169542385596399,1
Early Retirement,Self-Employed,549,411.33333333333326,0.53380446525027,0
Middle Adult,Unemployed,772,4018.333333333334,0.07208795562599049,1
Middle Adult,Self-Employed,763,2317.5,0.33365319685822936,1
Middle Age,Self-Employed,793,1214.416666666667,0.197229675828559,1
Middle Age,Self-Employed,382,2707.083333333333,0.3152912367670554,0
Middle Adult,Self-Employed,774,6084.75,0.17756788466570442,1
Middle Age,Self-Employed,800,6510.083333333334,0.04382064704210632,1
Middle Adult,Employed,825,8753.916666666666,0.016174573848781678,0
Middle Age,Employed,401,2672.8333333333335,0.09912617319339775,0
Middle Adult,Employed,789,5762.083333333334,0.16861416104292976,1
Middle Age,Self-Employed,772,2144.0,0.10304932735426009,1
Middle Age,Unemployed,709,6491.0,0.11508833196384552,1
Middle Age,Employed,762,6120.333333333333,0.15324060246618595,0
Middle Adult,Employed,771,9213.083333333334,0.07224299529590396,1
Middle Age,Employed,796,6733.5,0.16717476806112272,1
Middle Adult,Employed,802,1965.0,0.36047848168938784,1
Middle Age,Employed,748,2331.0,0.0924636204065455,1
Middle Age,Self-Employed,775,4909.916666666667,0.050698016164584865,1
Middle Adult,Employed,781,3467.5,0.4960930835636537,1
Middle Age,Employed,829,5642.166666666667,0.2992120848443737,1
Middle Adult,Employed,797,5842.25,0.026651271296274478,1
Middle Adult,Employed,832,8791.0,0.20392345520632885,1
Middle Adult,Unemployed,844,-295.0,0.19927774130006565,1
Middle Age,Employed,760,6794.666666666666,0.0016224945665298236,1
Middle Adult,Employed,841,9714.416666666666,0.1980108803098669,1
Young Adult,Self-Employed,385,428.6666666666665,0.13183893914112585,0
Middle Age,Employed,840,7882.833333333334,0.07599319239817796,1
Early Retirement,Self-Employed,512,3975.083333333333,0.150821663684271,0
Middle Age,Unemployed,802,2705.166666666667,0.21581357515138733,1
Middle Age,Self-Employed,761,4810.25,0.19762513940825296,1
Middle Age,Employed,508,-1634.9166666666665,0.7615826761128192,0
Middle Adult,Employed,810,4228.25,0.269554922029568,1
Middle Adult,Employed,701,9316.75,0.0412499907610664,1
Middle Adult,Self-Employed,810,8268.083333333334,0.06427238056108824,1
Middle Adult,Employed,795,5662.0,0.32286338797814207,0
Middle Adult,Employed,475,816.5,0.5118679050567595,0
Middle Age,Unemployed,460,-1067.75,0.255087397369845,0
Middle Adult,Employed,314,2119.416666666667,0.2915361677387896,0
Middle Age,Employed,843,2623.666666666667,0.4604160258382036,0
Middle Adult,Self-Employed,574,4541.333333333333,0.30933223517486064,0
